DATAFLOW,LAST UPDATE,freq,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,IS,2017,4.30,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,IS,2018,4.21,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,IS,2019,3.83,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,IS,2020,3.92,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,IS,2021,4.65,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,IS,2022,5.15,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,IT,2013,1.00,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,IT,2014,1.09,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,IT,2015,1.25,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,IT,2016,1.29,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,IT,2017,1.44,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,IT,2018,1.27,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,IT,2019,1.28,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,IT,2020,1.44,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,IT,2021,1.14,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,IT,2022,1.48,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LT,2013,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LT,2014,0.81,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LT,2015,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LT,2016,0.61,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LT,2017,0.89,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LT,2018,0.76,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LT,2019,0.56,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LT,2020,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LT,2021,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LT,2022,0.82,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LU,2013,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LU,2014,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LU,2015,1.48,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LU,2016,2.57,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LU,2017,1.71,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LU,2018,1.36,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LU,2019,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LU,2020,1.40,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LU,2021,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LU,2022,1.61,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LV,2013,0.98,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LV,2014,1.12,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LV,2015,1.32,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LV,2016,1.11,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LV,2017,1.03,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LV,2018,1.74,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LV,2019,2.14,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LV,2020,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LV,2021,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,LV,2022,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,ME,2013,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,ME,2014,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,ME,2015,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,ME,2016,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,ME,2017,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,ME,2018,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,ME,2019,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,ME,2020,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,MK,2013,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,MK,2014,0.61,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,MK,2015,0.75,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,MK,2016,0.87,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,MK,2017,0.67,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,MK,2018,0.47,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,MK,2019,0.81,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,MK,2020,0.61,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,MT,2013,0.85,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,MT,2014,0.91,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,MT,2015,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,MT,2016,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,MT,2017,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,MT,2018,0.82,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,MT,2019,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,MT,2020,0.92,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,MT,2021,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,MT,2022,1.10,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,NL,2013,1.59,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,NL,2014,1.49,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,NL,2015,1.76,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,NL,2016,1.98,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,NL,2017,1.69,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,NL,2018,1.85,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,NL,2019,1.88,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,NL,2020,1.71,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,NL,2021,1.25,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,NL,2022,1.53,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,NO,2013,2.12,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,NO,2014,2.18,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,NO,2015,2.28,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,NO,2016,2.84,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,NO,2017,2.73,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,NO,2018,2.83,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,NO,2019,2.63,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,NO,2020,2.72,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,NO,2021,2.97,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,NO,2022,3.27,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,PL,2013,0.43,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,PL,2014,0.62,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,PL,2015,0.70,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,PL,2016,0.75,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,PL,2017,0.72,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,PL,2018,0.82,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,PL,2019,0.81,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,PL,2020,0.72,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,PL,2021,0.57,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,PL,2022,0.63,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,PT,2013,1.62,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,PT,2014,1.78,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,PT,2015,2.16,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,PT,2016,1.90,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,PT,2017,1.69,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,PT,2018,1.69,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,PT,2019,1.72,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,PT,2020,1.70,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,PT,2021,1.66,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,PT,2022,2.25,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,RO,2013,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,RO,2014,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,RO,2015,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,RO,2016,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,RO,2017,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,RO,2018,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,RO,2019,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,RO,2020,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,RO,2021,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,RO,2022,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,RS,2013,1.20,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,RS,2014,0.98,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,RS,2015,0.80,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,RS,2016,1.27,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,RS,2017,1.35,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,RS,2018,0.79,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,RS,2019,0.71,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,RS,2020,0.68,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,RS,2021,1.01,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,RS,2022,1.29,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SE,2013,2.85,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SE,2014,3.02,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SE,2015,3.23,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SE,2016,3.03,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SE,2017,3.26,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SE,2018,3.51,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SE,2019,3.72,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SE,2020,3.25,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SE,2021,3.04,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SE,2022,2.91,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SI,2013,0.95,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SI,2014,1.06,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SI,2015,1.22,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SI,2016,1.02,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SI,2017,1.35,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SI,2018,0.97,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SI,2019,1.24,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SI,2020,1.21,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SI,2021,1.76,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SI,2022,1.68,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SK,2013,0.71,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SK,2014,0.73,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SK,2015,0.60,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SK,2016,0.91,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SK,2017,0.92,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SK,2018,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SK,2019,0.81,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SK,2020,1.19,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SK,2021,,bu
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,SK,2022,,u
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,TR,2013,0.38,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,TR,2014,0.40,b
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,TR,2015,0.51,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,TR,2016,0.53,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,TR,2017,0.51,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,TR,2018,0.61,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,TR,2019,0.62,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,TR,2020,0.43,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,UK,2013,2.19,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,UK,2014,2.43,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,UK,2015,2.59,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,UK,2016,2.73,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,UK,2017,2.59,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,UK,2018,2.85,
ESTAT:SPRT_EMP_AGE(1.0),13/06/23 11:00:00,A,Y15-29,PC_EMP,UK,2019,2.56,
